date,openPrice,highPrice,lowPrice,closePrice,totalSoybeanMealSupply,totalSoybeanMealDemand,soybeanOilSupply,soybeanOilDemand,sunflowerSeedPrice,Month,canolaPrice,peanutsPrice,flaxseedPrice,soybeanOilPrice,cottonseedOilPrice,sunflowerseedOilPrice,canolaOilPrice,peanutOilPrice,cornOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,linseedMealPrice
05/29/2018,996,996,996,996,"4,602.00","4,168.80","4,689.40","2,315.30",17.90,May,18.5,22.7,10.1,29.4,31.25,54,38.25,66.5,29.65,393.55,262.5,201.5,267.5
05/30/2018,997,997,997,997,"4,602.00","4,168.80","4,689.40","2,315.30",17.90,May,18.5,22.7,10.1,29.4,31.25,54,38.25,66.5,29.65,393.55,262.5,201.5,267.5
05/31/2018,999.25,999.25,999.25,999.25,"4,602.00","4,168.80","4,689.40","2,315.30",17.90,May,18.5,22.7,10.1,29.4,31.25,54,38.25,66.5,29.65,393.55,262.5,201.5,267.5
06/01/2018,1003.5,1003.5,1003.5,1003.5,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/04/2018,993,993,993,993,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/05/2018,997,997,997,997,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/06/2018,995.25,995.25,995.25,995.25,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/07/2018,989.25,989.25,989.25,989.25,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/08/2018,982,982,982,982,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/11/2018,975,975,973.25,973.25,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/12/2018,975.75,975.75,975.75,975.75,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/13/2018,975,975,964.5,964.5,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/14/2018,955.25,955.25,955.25,955.25,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/15/2018,945,945,945,945,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/18/2018,943.75,943.75,943.75,943.75,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/19/2018,932.25,932.25,932.25,932.25,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/20/2018,935.25,935.25,935.25,935.25,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/21/2018,926.75,926.75,926.75,926.75,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/22/2018,934.75,934.75,934.75,934.75,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/25/2018,917.5,917.5,917.5,917.5,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/26/2018,913.5,913.5,913.5,913.5,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/27/2018,915.25,915.25,915.25,915.25,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/28/2018,911.75,911.75,911.75,911.75,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
06/29/2018,909,909,909,909,"4,506.90","4,108.40","4,342.70","2,037.90",17.70,June,17.2,22.7,9.98,28.3,29.9,54,37.75,67.7,29.54,355.71,257.5,175.63,271.25
07/02/2018,904.75,912.5,904.75,904.75,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/03/2018,901.75,905,901.75,901.75,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/05/2018,900,902.5,895,895,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/06/2018,924,925.25,924,924,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/09/2018,905,908.5,904.25,908.5,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/10/2018,910,915.25,908.5,912.5,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/11/2018,904.25,904.75,894.75,895,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/12/2018,896,899.5,891,896,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/13/2018,887,887,882,887,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/16/2018,902.25,903,884.5,896,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/17/2018,900.25,905.25,900.25,900.25,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/18/2018,902,904.5,898.75,902,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/19/2018,907.5,907.5,900.5,907.5,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/20/2018,909.5,912,904,909.5,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/23/2018,909.25,914.25,909.25,909.25,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/24/2018,912.5,920.25,905.5,918,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/25/2018,920.5,923.5,917.25,922.5,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/26/2018,931.5,937.5,917.5,919.5,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/27/2018,924.75,928.75,921.75,927,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/30/2018,932,935.75,932,932,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
07/31/2018,953,955.5,947,953.25,"4,683.20","4,170.70","4,380.80","1,997.20",17.40,July,17.1,22.4,9.96,27.21,28.75,54,38.69,68,28.76,341.08,253.13,155.5,278
08/01/2018,943,943,940,943,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/02/2018,941.75,941.75,933.25,941.75,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/03/2018,931.5,945.5,929.25,945.5,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/06/2018,934.5,939,934,938.5,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/07/2018,945.25,949.75,943.5,949,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/08/2018,953,956.75,953,955.75,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/09/2018,950.75,952,949,949.25,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/10/2018,946.25,946.25,917.5,919,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/13/2018,921.75,922.75,912.75,921.75,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/14/2018,928.75,928.75,920.25,928.75,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/15/2018,925.25,930,923.25,925.25,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/16/2018,945.75,949,945.75,945.75,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/17/2018,937.5,943.5,932.75,940.75,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/20/2018,941,941,941,941,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/21/2018,938,943.25,937.75,937.75,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/22/2018,927.5,927.5,927.25,927.5,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/23/2018,912,912,912,912,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/24/2018,915,917,914,914,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/27/2018,911.5,911.5,903.75,911.5,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/28/2018,904,904,903.75,904,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/29/2018,911.25,912.5,906.5,906.5,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/30/2018,900.75,908.25,899.75,900.75,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
08/31/2018,912.5,914,912.5,913.25,"4,588.90","4,187.80","4,352.30","2,137.50",16.90,August,15.3,22,10.2,27.6,28.6,54,38.75,68,26.8,332.5,260,153.13,265.63
09/04/2018,913,918,908.75,913,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/05/2018,908.25,908.25,907.5,908.25,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/06/2018,908.5,912,907,910.25,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/07/2018,914.5,916.25,909,915,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/10/2018,915.5,919.25,913.5,914.75,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/11/2018,905,905,900,901.75,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/12/2018,904.75,912.25,898,912,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/13/2018,913.5,915.75,907.75,908,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/14/2018,909.25,910.25,906.75,908,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/17/2018,909.5,910,902.5,907,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/18/2018,900.75,901.25,898,898.75,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/19/2018,903,911.5,902.75,909.25,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/20/2018,913,931,908.25,928.25,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/21/2018,929.5,929.75,924.5,929.5,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/24/2018,930,930.25,925,928.25,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/25/2018,933.5,940,928.25,930,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/26/2018,931.5,934.25,929.5,931.5,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/27/2018,932,938.25,932,936.75,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
09/28/2018,929.75,929.75,927.25,929.75,"4,430.60","3,875.20","4,171.50","2,176.10",16.70,September,15.2,22.2,9.79,27.73,28.88,54,38.19,67.63,26.46,318.32,258.75,150.63,235
10/01/2018,941,943,938.25,939,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/02/2018,944,948.75,943.25,948.75,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/03/2018,946,950.75,945.5,946.5,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/04/2018,948.5,950.75,944.75,944.75,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/05/2018,944.75,954.25,939.5,953.75,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/08/2018,952,954.75,950,952,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/09/2018,946.75,949.25,945.75,948.5,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/10/2018,936.75,937.25,934.5,937,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/11/2018,934.25,944.5,934.25,944.5,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/12/2018,948.5,951.5,948,951.5,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/15/2018,959,968.75,959,968.75,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/16/2018,961,963.75,959.25,963.75,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/17/2018,962.75,966.25,960.75,962.75,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/18/2018,948.75,949.25,943.25,943.75,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/19/2018,940,944.25,936.75,936.75,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/22/2018,941.5,942,937.5,938.25,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/23/2018,941,943.25,933,938.25,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/24/2018,936,937,934.5,935,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/25/2018,929.75,929.75,924.25,926.25,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/26/2018,932.25,932.5,928.25,928.25,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/29/2018,934.5,934.5,922.25,924,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/30/2018,920.5,925.5,918.25,919,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
10/31/2018,917,924.5,916.5,922.5,"4,899.80","4,454.90","4,164.90","2,117.30",16.70,October,15.6,22.1,9.79,28.89,30.56,54,38.94,66.63,27.18,319.15,249,164,196.5
11/01/2018,930,951.75,921,947,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/02/2018,945.5,955.75,943.25,949.25,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/05/2018,952.25,955.75,945.5,951.75,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/06/2018,951,952,946,951,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/07/2018,947,947,945.5,946.75,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/08/2018,947,948.75,935,948.75,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/09/2018,951.25,953.75,946.25,953.75,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/12/2018,949,952.5,948.5,952.5,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/13/2018,952,956,947.25,948.25,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/14/2018,951,956.25,950.75,954.5,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/15/2018,962,962.5,951.75,954.75,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/16/2018,957,958.25,949,955,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/19/2018,946.75,946.75,938.75,940.25,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/20/2018,945.75,950.25,943.75,947.5,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/21/2018,946,954.75,945,949.25,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/23/2018,949.25,950,947.25,949.25,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/26/2018,935,935.75,930.75,935.75,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/27/2018,938,948.75,938,945.75,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/28/2018,957.5,959.25,953,955.75,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/29/2018,958,958.5,950,951.25,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
11/30/2018,955.75,958.75,955.5,956.25,"4,638.30","4,302.90","4,142.60","2,242.30",17.00,November,16,21.2,9.76,27.49,31.45,52.8,37.45,64.8,26.37,310.62,240,171.25,209.38
12/03/2018,970.25,975,966.5,967.25,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/04/2018,971.75,972.25,966.25,971.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/05/2018,970,973.25,970,971.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/06/2018,970,971.5,960.25,970.75,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/07/2018,975,977,972.75,977,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/10/2018,972.5,975.75,971.5,973.5,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/11/2018,973.5,978.5,973.5,977.5,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
12/12/2018,979,985,976.25,981,"4,690.70","4,255.60","4,080.10","2,134.30",16.40,December,16.3,17.8,9.66,28.14,32.06,53.5,36.75,62.25,26.46,311.7,243.75,187.5,225.83
