,Date,closePrice,totalSoybeanMealSupply,totalSoybeanMealDemand,Month
335,2019-03-18,949.0750123786278,4748.950340360624,4210.982931020905,4.28896935913058
336,2019-03-19,945.4614614060557,4708.691501524051,4196.421876832952,4.39159153724934
337,2019-03-20,941.7367572748127,4655.467782151026,4177.7327205251195,4.475998089432773
338,2019-03-21,938.7170338942772,4599.100603199984,4157.253000848153,4.523730143197473
339,2019-03-22,936.9017537041126,4551.818985874101,4137.919101565915,4.535994096517739
340,2019-03-25,936.4460036134162,4520.382923432738,4122.035248392737,4.529229416572171
341,2019-03-26,937.356541179769,4505.130000827763,4111.698533985418,4.524376287329904
342,2019-03-27,939.5950735768789,4503.36419130051,4108.193706438698,4.537024452178942
343,2019-03-28,943.0870077652952,4511.652243246868,4110.948324405356,4.573624534200891
344,2019-03-29,947.7200932052012,4526.398004518913,4117.85833650543,4.631859134678271
345,2019-04-01,953.2528675399591,4543.883033768176,4126.459959918325,4.701422402220297
346,2019-04-02,959.1723147101416,4560.754391735649,4135.009121467948,4.767335332413455
347,2019-04-03,964.8426659864188,4574.487398152094,4142.52488795166,4.816085612294507
348,2019-04-04,969.8420553275027,4582.891771505088,4148.131644714539,4.8352624227028365
349,2019-04-05,974.055633132969,4583.728931611192,4150.9367010859605,4.807390367764522
350,2019-04-08,977.5672335466528,4575.452916401694,4150.361150522005,4.712136396404016
351,2019-04-09,980.5770708707274,4558.637291560356,4146.390039170771,4.5413442092733325
352,2019-04-10,983.3617429107915,4536.6358561131065,4139.636721723464,4.312518050893603
353,2019-04-11,986.179962085,4513.999204636578,4131.2246618259305,4.061904935183974
354,2019-04-12,989.1354405377649,4493.966382560324,4122.4880095721,3.823951130391624
355,2019-04-15,992.1300974226584,4477.741417592072,4114.630772126975,3.6195668244490973
356,2019-04-16,994.9686566526626,4465.473833313874,4108.537793090379,3.4572558117730674
357,2019-04-17,997.486424420581,4457.397713912953,4104.875876069721,3.3386668908993338
358,2019-04-18,999.6057754495863,4454.5337038707485,4104.383978241652,3.2645548801256754
359,2019-04-22,1001.3086799599793,4459.544299036101,4108.394670415411,3.2420945691438146
360,2019-04-23,1002.5770407890075,4477.892180249976,4119.500052292599,3.29282721004405
361,2019-04-24,1003.4497572104378,4517.355987559457,4141.47135700596,3.4529298259934835
362,2019-04-25,1004.5889639795469,4578.295457558194,4176.0337063153165,3.7239174627090255
363,2019-04-26,1007.1366016921569,4644.274476637632,4217.778494333651,4.0033608674001435
364,2019-04-29,1010.301987980548,4695.359348789777,4249.531148122811,4.173052216379278
365,2019-04-30,1012.5644702398536,4717.4988021147265,4255.349134212884,4.204817199563467
366,2019-05-01,1013.9262143539138,4717.186099828975,4243.90173849517,4.148318435301827
367,2019-05-02,1014.2331056548219,4708.2565606122835,4229.227617393994,4.060841796969122
368,2019-05-03,1014.2331056548219,4698.9795238369,4217.089728798532,3.9853003029435783
369,2019-05-06,1014.2305065942138,4692.56672468908,4208.89106974464,3.941431017475396
370,2019-05-07,1014.2250100623353,4689.921879349335,4204.622806108585,3.9368316251983755
371,2019-05-08,1014.2153357811832,4690.719389028133,4203.7207877877645,3.970719606556904
372,2019-05-09,1014.1984803918325,4693.920098968023,4205.192582412895,4.034690498271868
373,2019-05-10,1014.1681387657711,4698.139531557416,4207.89631780097,4.117892619434219
374,2019-05-13,1014.1109690585445,4702.4029134087095,4211.066435698851,4.214252674154857
375,2019-05-14,1013.9998544044752,4706.13298689784,4214.329830098694,4.323632647882919
376,2019-05-15,1011.2818723343836,4708.724931284828,4217.367386787969,4.44805292939982
377,2019-05-16,1006.5705262917241,4709.96608069363,4219.035851709563,4.602070939479145
378,2019-05-17,1001.1005722144779,4708.991105007925,4219.048930160897,4.778990185886914
379,2019-05-20,995.1320027988032,4705.310189956729,4217.328546255141,4.963540555133207
380,2019-05-21,988.9421281854285,4699.233407950513,4213.672058025603,5.144437636600803
381,2019-05-22,982.8253256797416,4691.3498510520985,4207.939846835218,5.313575288248798
382,2019-05-23,976.9979526381368,4681.919017147332,4199.964459154275,5.468169287795743
383,2019-05-24,971.5552790711246,4670.412503602941,4189.637319160384,5.6074862895165
384,2019-05-28,966.3895017203736,4655.720503050572,4177.169063948981,5.729111530509248
385,2019-05-29,961.4800976332305,4637.074029843316,4163.300624802578,5.8267150274898105
386,2019-05-30,956.9084847897799,4614.774912744128,4149.212714437008,5.892671886304859
387,2019-05-31,952.7581989231948,4590.553255665878,4136.229168243076,5.925162347401311
388,2019-06-03,949.0964594417194,4567.071048712157,4125.408748547013,5.930388542104109
389,2019-06-04,945.9700879409003,4546.852618130532,4117.23076825202,5.918920221360915
390,2019-06-05,943.4018695187345,4531.549677320704,4111.629983159373,5.901579233956956
391,2019-06-06,941.3789340121374,4521.905166049401,4108.337322640132,5.887493226304852
392,2019-06-07,939.8360642521474,4518.135897303687,4107.197227152399,5.884044829486465
393,2019-06-10,938.6626461445162,4520.307870838195,4108.250017808401,5.897445353941758
394,2019-06-11,937.7232975100158,4528.453100327016,4111.660631152875,5.932646932225021
395,2019-06-12,936.8888257841252,4542.39411976324,4117.601900154005,5.9925324621041876
396,2019-06-13,936.0661557186252,4561.410798490746,4126.137736489062,6.077067849723463
397,2019-06-14,935.2107278633134,4584.0373350623495,4137.126843531,6.183213168882931
398,2019-06-17,934.3174018538763,4608.249787577119,4150.179976956555,6.305906793299115
399,2019-06-18,933.3980707991329,4632.013694632996,4164.692172024433,6.439733045109121
400,2019-06-19,932.4644545371957,4653.829015829629,4179.943472326901,6.5803629881035395
401,2019-06-20,931.5316131803658,4672.918066701871,4195.226407675802,6.725008793920017
402,2019-06-21,930.63062475521,4689.042287217071,4209.933545697514,6.871986750603117
403,2019-06-24,929.8114056646285,4702.1847349094805,4223.567411714911,7.020085870621029
404,2019-06-25,929.1350386459857,4712.296554788311,4235.692962148737,7.168164009804606
405,2019-06-26,928.6660911030907,4719.17231313454,4245.879397747341,7.314994444996284
406,2019-06-27,928.4686154407062,4722.459353787963,4253.688861830615,7.459292100093004
407,2019-06-28,928.5982459950702,4721.796068897517,4258.748889975119,7.599740427740204
408,2019-07-01,929.0797652903879,4717.064012926532,4260.909104666842,7.734855033908635
409,2019-07-02,929.8745387720281,4708.667680922954,4260.417996481117,7.862708960094781
410,2019-07-03,930.8699837979856,4697.652195438139,4257.973362487381,7.980884165141458
411,2019-07-04,931.9195759199441,4685.480070575169,4254.535012955552,8.086957362682899
412,2019-07-05,932.9040519475207,4673.571691858114,4250.997217840943,8.179134035732329
413,2019-07-01,933.7552154182051,4662.941027931164,4247.952949191739,8.256660841206884
414,2019-07-02,934.4345809826976,4654.084922924227,4245.645416850092,8.320172449345218
415,2019-07-03,934.8972137709301,4647.021482517118,4244.028821560012,8.371648270736687
416,2019-07-04,935.0601074880019,4641.324616339878,4242.837152556645,8.413405376273234
417,2019-07-05,934.7677901787997,4636.100267946202,4241.617500602691,8.445695535966887
418,2019-07-01,933.7598648488483,4629.950962071674,4239.729564461931,8.46350105215606
419,2019-07-02,931.7336227595887,4621.252194410843,4236.384836900588,8.455389337081035
420,2019-07-03,928.6930539503616,4609.484109425096,4230.980129872646,8.41144825782036
421,2019-07-04,925.3933924900384,4596.895402202797,4223.690102394211,8.339871485833184
422,2019-07-05,922.8631732965774,4586.633173687735,4215.342546405705,8.264901063892214
423,2019-07-01,921.3687278861756,4578.946098817484,4206.470618547708,8.204517567023112
424,2019-07-02,920.541687548394,4572.063411761383,4197.121894771482,8.166563237709903
425,2019-07-03,920.0361269424519,4564.862358072771,4187.378399175579,8.15353020568102
426,2019-07-04,919.7025182611081,4557.356340000676,4177.435469535007,8.163252199791307
427,2019-07-05,919.4699023366878,4550.023691398992,4167.24207521324,8.190825605665875
428,2019-07-01,919.2644417825464,4543.300870415227,4156.291265825018,8.231300257703655
429,2019-07-02,919.0328943608206,4537.502501167067,4143.826810767398,8.28139593358648
430,2019-07-03,918.7735658690399,4532.883630982191,4129.294627877672,8.339645286213003
431,2019-07-04,918.5039566486316,4529.607666149661,4112.657653318286,8.405365782816238
432,2019-07-05,918.229813511385,4527.702776679692,4094.3473279252985,8.478099778947241
433,2019-07-01,917.9549050951815,4527.059519300997,4075.007012799011,8.557343734581956
434,2019-07-02,917.6969483298328,4527.438878810202,4055.302475141255,8.641866337005307
435,2019-07-03,917.4826557826992,4528.514143778237,4035.9394824738824,8.728994496792719
436,2019-07-04,917.3256484565972,4529.976000412498,4017.8510465797413,8.814325516989067
437,2019-07-05,917.2039787286142,4531.6880997946,4002.404902028731,8.89144188489193
438,2019-07-01,917.0911313674728,4533.772983997706,3991.361112254426,8.956936837526058
439,2019-07-02,916.9655630485778,4536.575975875951,3986.562480402324,9.010160624678116
440,2019-07-03,916.8272112019512,4540.517248579913,3989.4060071617246,9.05299824318295
441,2019-07-04,916.7004733057825,4545.8949895067735,4000.3054404448985,9.088526007875025
442,2019-07-05,916.6250909219987,4552.739796243933,4018.4115692628247,9.120333608378958
443,2019-07-01,916.6544073630424,4560.82812939255,4041.7173695386405,9.1518205955082
444,2019-07-02,916.8526483043837,4569.799493741106,4067.6116667728584,9.18601607721996
445,2019-07-03,917.2871486680717,4579.3031549613315,4093.64400335945,9.225425296264133
446,2019-07-04,918.0157953095379,4589.090943860895,4118.122619927654,9.271906367781568
447,2019-07-05,919.0736370423894,4599.048157417949,4140.311717870198,9.326665034095495
448,2019-07-01,920.4635183940693,4609.189613968209,4160.27338281643,9.390462506101652
449,2019-07-02,922.1531965738125,4619.610747639642,4178.527396839715,9.46385346460779
450,2019-07-03,924.0772330111982,4630.369263964842,4195.67551675932,9.547259493253842
451,2019-07-04,926.142976008625,4641.310809494656,4212.082656043766,9.64078484056041
452,2019-07-05,928.2411783852012,4651.933078050518,4227.683570494328,9.74394104647812
453,2019-07-01,930.2628239876449,4661.387429109234,4241.973678652773,9.855386648911635
454,2019-07-02,932.1093121574069,4668.681034177908,4254.201734533463,9.972595424276726
455,2019-07-03,933.7096259699099,4672.983408987686,4263.663673280853,10.09188589179856
456,2019-07-04,935.0285337146893,4673.904017059419,4269.971089566668,10.208503269895814
457,2019-07-05,936.065982447918,4671.597717587509,4273.164551266363,10.317053517191008
458,2019-07-01,936.8489542691676,4666.657446298646,4273.645690217486,10.412315684189926
459,2019-07-02,937.4192844280773,4659.870850839329,4271.997163765094,10.490201786452479
460,2019-07-03,937.8210221888783,4651.967367578213,4268.789488503195,10.548393441784578
461,2019-07-04,938.0998243829187,4643.489661164514,4264.463630328628,10.586682153145011
462,2019-07-05,938.2998461620839,4634.740571851681,4259.292854845287,10.606476914689633
463,2019-07-01,938.467389309799,4625.81912455893,4253.407650450627,10.610216092758892
464,2019-07-02,938.6555805501224,4616.687742414463,4246.8628972875995,10.600832414602268
465,2019-07-03,938.9266914499931,4607.254278634417,4239.729218993404,10.581433010654658
466,2019-07-04,939.3434460054183,4597.438269150113,4232.182656458252,10.554981423765975
467,2019-07-05,939.9598854247448,4587.27895979266,4224.587678976843,10.524237944953503
468,2019-07-01,940.8137345913909,4577.076611514753,4217.5627739156225,10.491821244602763
469,2019-07-02,941.9251699165955,4567.546499818149,4212.011538880101,10.46036704002717
470,2019-07-03,943.3014495177599,4559.928206301388,4209.10333547741,10.432766096807537
471,2019-07-04,944.946770396459,4556.017379461251,4210.201876036755,10.412449437008815
472,2019-07-05,946.8756006567442,4558.119054406533,4216.731576642587,10.40380664456467
473,2019-07-01,949.1294097545392,4568.9192947145475,4229.940763136503,10.412796276426427
474,2019-07-02,951.7927826734106,4591.117920233307,4250.448120295534,10.447748379476417
475,2019-07-03,954.9890303999846,4626.281527437569,4277.423487252221,10.519757225520694
476,2019-07-04,958.8040759527332,4672.262873735365,4307.574894424375,10.640728782393671
477,2019-07-05,962.9301327987611,4720.014429544057,4335.019999870835,10.813522344424655
478,2019-07-01,966.3677466204691,4756.374579426402,4353.740001582755,11.021330296357563
479,2019-07-02,968.0132792744771,4773.935217589978,4360.923822165835,11.236469082937566
480,2019-07-03,967.8058742379549,4775.508237029363,4357.82793064835,11.44272117487427
481,2019-07-04,966.4900757397546,4768.0682692864275,4348.0233858286765,11.631595235121392
482,2019-07-05,964.8317884364665,4757.384502108622,4335.406480445893,11.797121560659361
483,2019-07-01,963.2861944759132,4746.726022193128,4322.960680688666,11.936043532608641
484,2019-07-02,962.020211306034,4737.525757546124,4312.459128441901,11.999999672174463
485,2019-07-03,960.9967397431864,4730.1758630315435,4304.6107744731535,11.999999672174463
486,2019-07-04,959.925599483557,4724.083858093415,4299.19353187299,11.999999672174463
487,2019-07-05,958.4187218999133,4718.317704817441,4295.425161193744,11.999999672174463
488,2019-07-01,956.3100462717017,4712.576990527352,4292.54795125308,11.999999672174463
489,2019-07-02,953.6882198179575,4706.923466717715,4290.12705588233,11.999999672174463
490,2019-07-03,950.8694615793264,4701.626796753827,4288.173431369024,11.999999672174463
491,2019-07-04,948.3243747965723,4697.074381494307,4287.143984514836,11.999999672174463
492,2019-07-05,946.5241306533328,4693.693272225083,4287.805704799651,11.895583304894467
493,2019-07-01,945.8472486356436,4692.177503147573,4290.961411724743,11.680630723219194
494,2019-07-02,946.2547620866847,4692.4648170219625,4296.830527156631,11.438105391320425
495,2019-07-03,947.3058414488801,4693.982153909737,4304.826642949121,11.20514797552979
496,2019-07-04,948.5030842787517,4696.5295927150555,4313.962508760817,11.009463667587529
497,2019-07-05,949.4622146523245,4700.082958815149,4323.336550444718,10.839616601478559
498,2019-07-01,950.0104913006674,4704.619341950363,4332.320706220949,10.624153267617427
499,2019-07-02,950.1909816206708,4709.991924275712,4340.462511026027,10.341748614855153
500,2019-07-03,950.0587183141723,4715.488869357113,4347.20990615575,10.110394265937977
501,2019-07-04,949.5678905314177,4719.5670472992315,4351.606239909576,10.04718032338678
502,2019-07-05,948.7031253102177,4720.710587875508,4352.664558061991,10.157313968023242
503,2019-07-01,947.5719852551441,4718.2470522065405,4349.904017777749,10.370265502623752
504,2019-07-02,946.3972676172089,4712.418692265278,4343.485706095158,10.606304478457437
505,2019-07-03,945.4450969503754,4704.088410590859,4334.09350263733,10.810534542485042
506,2019-07-04,944.9540285138607,4694.509342754419,4322.674237928145,10.958174706751862
507,2019-07-05,945.1014337549386,4685.099446702847,4310.126919776984,11.048753558136417
508,2019-07-01,945.9807922201452,4677.099113227076,4297.1102579572225,11.096948501558646
509,2019-07-02,947.5454459584909,4671.213553498463,4284.089302457212,11.12240022056102
510,2019-07-03,949.5859588157188,4667.457282405578,4271.413667425046,11.142386432218956
511,2019-07-04,951.792792299561,4665.282324974115,4259.278049051325,11.168268258325211
512,2019-07-05,953.8646286501911,4663.907709394831,4247.702681921132,11.205302709183016
513,2019-07-01,955.5958725473622,4662.672173758262,4236.667676917912,11.25351404388207
514,2019-07-02,956.9132882388296,4661.274091599552,4226.328642936205,11.31033276586733
515,2019-07-03,957.8602415321462,4659.824322276675,4217.122202839955,11.372837293957552
516,2019-07-04,958.5502247405301,4658.731153926924,4209.66911421735,11.438515173241043
517,2019-07-05,959.09217700806,4658.435090659775,4204.540288483569,11.506512746020771
518,2019-07-01,959.5522011095342,4659.245850864024,4202.0767030735615,11.576949996443092
